PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2194;"Teatro de la Zarzuela";"El Teatro de la Zarzuela, declarado en 1994 Bien de Interés General con categoría de Monumento, es el primer y único teatro de la lírica española. Situado en pleno centro, detrás de las Cortes, en él siempre se ha cultivado la música del género lírico español, y actualmente se siguen cantando y oyendo las mejores obras de su repertorio.";"";"";"Metro: Sevilla (línea 2). Bus: 53, 15, 20, 150, 5, 001, 146, 51, 52, 9, 002, 1, 2, 3, 46, 74. Bicimad: Estación 28 (calle Alcalá, 27) y 29 (calle de Marqués de Cubas, 25). Aparcamiento: Cortes (46), plaza de las Cortes.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5fb8c7c0f91f010VgnVCM1000000b205a0aRCRD";"JOVELLANOS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440879";"4474296";"40.4171909688133";"-3.6968669041846796";"915 245 400";"915 233 059";"abonostaquillas.tz@inaem.mcu.es";"/contenido/entidadesYorganismos/Teatros"; 
10511805;"Teatro de las Aguas";"Esta sala, situada en el barrio de La Latina, es un referente del Teatro Off en la ciudad. El espacio, decorado a modo de teatro clásico con butacas, candilejas, tapices y telón, cuenta con un despliegue técnico preparado para cualquier tipo de montaje teatral, musical, de danza, concierto, cursos, charlas o presentaciones. Además, dispone de un ambigú en su planta baja, una especie de cueva donde se puede tomar algo mientras se disfruta del espectáculo.";"";"";"Metro: La latina (línea 5).Bus: 60.Bicimad: Estación 38 (carrera de San Francisco, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ce4459f66cee510VgnVCM2000001f4a900aRCRD";"DE LAS AGUAS";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28005";"UNIVERSIDAD";"CENTRO";"440304";"4474849";"40.422131603573256";"-3.7036959273154326";"914 259 329";"";"info@teatrodelasaguas.com";"/contenido/entidadesYorganismos/Teatros"; 
10038763;"Teatro de las Letras";"Situado en el Barrio de las Letras, en el local donde se encontraba la sala Trovador, este espacio teatral ofrece una variada programación basada en la comedia inteligente y el teatro interactivo, así como cursos, talleres y charlas dedicados a la formación de actores, castings, mindfullness, meditación, crecimiento personal o coaching, entre otros. Los fines de semana programa, además, espectáculos infantiles.La sala, completamente reformada en abril de 2019, es de pequeñas dimensiones. Compuesta por 6 filas y 60 butacas, destaca por la cercanía entre el público y actores. Además, es polivalente, gracias a sus gradas retráctiles, pudiéndose celebrar todo tipo de eventos.";"";"";"Metro: Antón Martín (Línea 1).Bus: 6, 26, 32.Bicimad: Estación 27 (calle Jesús, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8103d852ee904510VgnVCM2000001f4a900aRCRD";"SAN JOSE";"CALLE";"V";"3";"local 3";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440863";"4473829";"40.41298286862909";"-3.6970120716680395";"638 737 972";"";"info@teatrodelasletras.com";"/contenido/entidadesYorganismos/Teatros"; 
7239548;"Teatro del Barrio";"Situado en el local donde se encontraba la sala alternativa Triángulo se encuentra ahora este teatro, que pretende participar del movimiento ciudadano que está construyendo otra forma de convivencia, todo ello sin ánimo de lucro y con la participación de los ciudadanos que se quieran hacer socios.";"";"";"Metro: Lavapiés (línea 3), Antón Martín (línea 1). Bus: M1, 26, 32, 6. Bicimad: Estación 42 (calle Santa Isabel, 32).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8891c0a221f23410VgnVCM1000000b205a0aRCRD";"ZURITA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440681";"4473464";"40.409681819217646";"-3.699123015201178";"910 843 692";"";"info@teatrodelbarrio.com";"/contenido/entidadesYorganismos/Teatros"; 
17334;"Teatro EDP Gran Vía";"";"";"";"Metro: Santo Domingo (línea 2), Plaza de España (líneas 3, 10). Bus: 148, 3, 46, 75, 133, 44, 147, 001, 1, 2, 74, 25, 146. Bicimad: Estación 16 (calle San Bernardo, 22). Aparcamientos: Isabel la Católica (98), Plaza Mostenses (50).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e69b8c7c0f91f010VgnVCM1000000b205a0aRCRD";"GRAN VIA";"CALLE";"V";"66";"";"";"";"";"MADRID";"MADRID";"28013";"UNIVERSIDAD";"CENTRO";"439859";"4474883";"40.42240577324947";"-3.7089562066882342";"915 415 569";"";"info@gruposmedia.es";"/contenido/entidadesYorganismos/Teatros"; 
2190;"Teatro Español";"La historia del Teatro Español de Madrid comienza el 21 de septiembre de 1583,  momento en el que tiene lugar su primera representación, y continúa hasta el día de hoy, convirtiéndose así en el teatro más antiguo del mundo en cuanto a representación continuada se refiere.Acercarse al Teatro Español en la actualidad es entrar en un edificio único en cuanto a su historia, vida, anécdotas y actualidad. Entre sus espacios destacamos: La Sala Principal con 735 localidades de perfecta visibilidad, dispuestas en tres pisos con una prodigiosa acústica. En sus tablas vieron por primera vez la luz las obras de Cervantes, Lope de Vega, Tirso de Molina, Calderón, Duque de Rivas, Zorrilla, Pérez Galdós, Unamuno, Valle-Inclán, Benavente, los Machado, García Lorca, Mihura o Buero Vallejo, entre otros.La Sala Margarita Xirgu, situada en el antiguo Café del Príncipe, se convirtió en 2006 en sala de teatro de unas 110 localidades, que varían según la disposición de las gradas, pudiendo adoptar distintas configuraciones: una, dos, tres o incluso a cuatro bandas.Otros espacios con encanto del Teatro son: El Salón de Té, el Salón Tirso de Molina, el Parnasillo y el espacio Andrea D&amp;acute;Odorico.";"";"La Sala Principal cuenta con 735 localidades de perfecta visibilidad, dispuestas en tres pisos con una prodigiosa acústica. En sus tablas vieron por primera vez la luz las obras de Cervantes, Lope de Vega, Tirso de Molina, Calderón, Duque de Rivas, Zorrilla, Pérez Galdós, Unamuno, Valle-Inclán, Benavente, los Machado, García Lorca, Mihura o Buero Vallejo, entre otros.La Sala Margarita Xirgu, situada en el antiguo Café del Príncipe, se convirtió en 2006 en sala de teatro de unas 110 localidades, que varían según la disposición de las gradas, pudiendo adoptar distintas configuraciones: una, dos, tres o incluso a cuatro bandas.El espacio Andrea D&amp;acute;Odorico, situado encima de la sala Margarita Xirgu, es una sala con infinidad de usos desde ruedas de prensa, charlas, encuentros a exposiciones.  El Salón de Té, donde existe un &amp;ldquo;reloj-ascensor&amp;rdquo; de principios de siglo y es utilizado para realizar actos institucionales. En otro tiempo fue el verdadero ambigú del Teatro Español. Es una sala del siglo XIX, obra de Juan de Villanueva. El Parnasillo, un lugar especialmente recordado porque en él los dramaturgos se reunían con la compañía para hacer la primera lectura de la obra. En 1929 se decoró con una valiosa colección de retratos de artistas y literatos, única en su género, realizada por el pintor José Sánchez Pescador.El Salón Tirso de Molina, que en su origen fue el saloncito privado donde los primeros actores y actrices recibían a sus allegados,  es un espacio de gran belleza por su carácter neoclásico, obra de Juan de Villanueva. Está situado en la segunda planta del Teatro Español y todos sus balcones miran a la Plaza Santa Ana.";"Metro: Sevilla (línea 2), Sol (líneas 1, 2, 3)Bus: M1, 3, 51Bicimad: Estación 52 (Plaza Santa Ana, 10)Renfe: Sol";"Venta de entradas Las entradas para todas las salas se venden indistintamente en Teatro Español y Naves Español en Matadero.Se ruega a las personas con movilidad reducida, lo comuniquen al adquirir sus localidades.Una vez adquirida la entrada no se aceptan cambios ni devoluciones excepto en el caso de suspensión del espectáculo programado. Venta en el día En taquilla: De martes a domingo de 14:30 horas hasta el comienzo de la función. Lunes cerrado. Venta anticipada En taquilla: se cierra una hora antes del comienzo de la primera función. Lunes cerrado.En la web: www.teatroespanol.es  Información de interés  Una vez comenzada la representación no se permite el acceso a la sala. El Servicio de bar del Teatro Español abierto al público a las 17 horas.Todas las invitaciones tienen un coste de 3 euros. Esta recaudación, se destinará a apoyar el Programa de Becas del Teatro Español y Naves del Español en Matadero.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"PRINCIPE";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28012";"CORTES";"CENTRO";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"913 601 484 (taquilla) / 913 184 700 (teléfono de información al espectador de venta on-line)";"";"";"/contenido/entidadesYorganismos/Teatros"; 
10511854;"Teatro Estudio 2 Manuel Galiana";"";"";"";"Metro: Embajadores (línea 3), Acacias (línea 5). Bus: 148, 60, 78, 116, 118, 119, 34, 36. Cercanías Renfe: Embajadores (línea C5). Bicimad: Estación 47 (glorieta de Embajadores, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e1afca35ccee510VgnVCM2000001f4a900aRCRD";"MORATINES";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440374";"4472749";"40.40321881564558";"-3.7026740157487428";"639 169 158";"";"cuentame@martesteatro.com";"/contenido/entidadesYorganismos/Teatros"; 
2181;"Teatro Fígaro - Adolfo Marsillach";"Esta sala teatral acoge en su escenario obras de género de comedia actual, tanto nacional como internacional. Situado entre el barrio de Lavapiés y el de Las Letras, en pleno centro de la ciudad, lleva desde la década de 1930 ofreciendo representaciones teatrales. La sala cuenta con un aforo de casi 650 espectadores.";"";"";"Metro: Tirso de Molina (línea 1). Bus: 002, M1, 26, 32, 6, 65, 50. Bicimad: Estaciones 34 (plaza de Jacinto Benavente) y 40 (plaza del Conde de Romanones, 9). Aparcamiento: plaza Jacinto Benavente (15).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=715c8c7c0f91f010VgnVCM1000000b205a0aRCRD";"DOCTOR CORTEZO";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440298";"4473886";"40.41345601671212";"-3.703676260061599";"913 600 829";"";"info@gruposmedia.es";"/contenido/entidadesYorganismos/Teatros"; 
87056;"Teatro Galileo";"Dentro del Centro Cultural Municipal Galileo se encuentra este teatro, gestionado por el equipo que regenta los Teatros Luchana. La sala, con aforo para 350 personas, cuenta con una programación destinada a todos los públicos, haciendo hincapié en ciclos y campañas específicas de dramaturgia contemporánea que acerquen a los más jóvenes al teatro, además de teatro infantil y campañas escolares.";"";"";"Metro: Quevedo (línea 2). Bus: 2, 16, 61. Bicimad: Estación 127 (calle Fernando el Católico, 19).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=346c8c7c0f91f010VgnVCM1000000b205a0aRCRD";"GALILEO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"439741";"4476139";"40.43371190964793";"-3.7104543597957758";"914 481 646";"";"entradas@galileoteatro.es";"/contenido/entidadesYorganismos/Teatros"; 
2198;"Teatro Infanta Isabel";"El Teatro Infanta Isabel, conocido antes como Cinema Nacional o Petit Palais, es una de las salas de teatro más antiguas de la ciudad, con más de un siglo de historia.";"";"";"Metro: Chueca (línea 5). Bus: 37. Cercanías Renfe: Recoletos (líneas C1, C2, C7 y C10). Bicimad: Estación 19 (calle Prim, 2). Aparcamiento: calle gravina 21 (89).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=777c8c7c0f91f010VgnVCM1000000b205a0aRCRD";"BARQUILLO";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440993";"4474853";"40.42221671356561";"-3.6955867306586354";"915 210 212";"";"info@teatroinfantaisabel.es";"/contenido/entidadesYorganismos/Teatros"; 
99245;"Teatro Karpas";"Karpas es una pequeña sala, con 60 butacas, que ofrece producciones propias y de compañías invitadas. Además, colabora y participa en certámenes y festivales.Nace como teatro de cámara independiente en la década de 1970. Sus fundadores fueron Julio Pascual y Javier Franquelo, dos profesionales del mimo. Su escuela-taller forma cada año en el arte de la interpretación a jóvenes actores.";"";"";"Metro: Anton Martín (línea 1), Estación del Arte (línea 1), Lavapies (línea 3). Bus: 26, 32, 6. Bicimad: Estación 42 (calle Santa Isabel, 32).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a8c8c7c0f91f010VgnVCM1000000b205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440803";"4473550";"40.41045615490087";"-3.6977049393895824";"915 396 236";"";"info@karpasteatro.com";"/contenido/entidadesYorganismos/Teatros"; 
10511703;"Teatro La Belloch";"";"";"";"Metro: Delicias (línea 3). Bus: 55, 60, 62. Cercanías Renfe: Delicias (líneas C1, C7 y C10). Bicimad: Estación 173 (paseo de la Esperanza, 59).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d6f459f66cee510VgnVCM2000001f4a900aRCRD";"PEÑUELAS";"CALLE";"V";"61";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440304";"4474849";"40.422131603573256";"-3.7036959273154326";"910 251 804";"";"labellochteatro@gmail.com";"/contenido/entidadesYorganismos/Teatros"; 
10511730;"Teatro La Corsetería - NTF";"La Corsetería es la sede de Nuevo Teatro Fronterizo, situada junto a la Plaza de Tirso de Molina, un centro de formación, investigación y creación teatral profesional cuya vocación principal es convertir el teatro en un espacio de participación ciudadana.Entre sus objetivos se encuentra el de hacer que los nuevos profesionales de la escena se enfrenten a la dramaturgia contemporánea y a las nuevas vías del teatro, con una programación que incluye ciclos de creación sobre distinto temas monográficos.";"";"";"Metro: Tirso de Molina (línea 1). Bus: 26, 32, 6, M1, 002, 50, 65. Bicimad: Estación 43 (calle Lavapiés, 34-36).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b90459f66cee510VgnVCM2000001f4a900aRCRD";"CABEZA";"CALLE";"V";"8";"";"";"";"local derecha";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440313";"4473696";"40.411745481650485";"-3.703481650678806";"911 632 849";"";"info@nuevoteatrofronterizo.es";"/contenido/entidadesYorganismos/Teatros"; 
10511853;"Teatro La Encina";"Este espacio teatral cuenta con dos salas: la Sala, de 160 metros cuadrados, con un aforo para 85 espectadores (con 12 butacas situadas en un lateral) ha sido concebido como una proyección de una sala de estar para que todos aquellos que decidan visitarla se sientan como en casa desde el primer momento. Cálidas alfombras, cómodos butacones o un antiguo piano acompañarán a los espectadores en los momentos previos a las representaciones; y la Sala 2, un espacio para 50 espectadores con un doble frente más un cómodo camarín.La Encina es un proyecto que se gestó en Uruguay, país donde estuvo trabajando uno de sus fundadores, Paco Sáenz. Esta experiencia transoceánica ha influido de manera determinante en la programación de la sala, que habitualmente promueve obras contemporáneas no sólo nacidas en nuestro país, sino en toda Hispanoamérica.";"";"";"Metro: Acacias (línea 5), Delicias (línea 3). Bus: 148, 60, 78, 116, 118, 119, 34, 36, 62, C2, 41, Co3, 27, C1, M1. Cercanías Renfe: Embajadores (línea C5). Bicimad: Estación 47 (glorieta de Embajadores, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ae9fca35ccee510VgnVCM2000001f4a900aRCRD";"ERCILLA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440362";"4472716";"40.402920675882314";"-3.7028123300797953";"910 567 002";"";"info@laencinateatro.com";"/contenido/entidadesYorganismos/Teatros"; 
10511855;"Teatro La Infinito";"";"";"";"Metro: Antón Martín (línea 1), Lavapiés (línea 3).Bus: 26, 32, 6.Bicimad: Estación 42 (calle Santa Isabel, 32).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa6afca35ccee510VgnVCM2000001f4a900aRCRD";"TRES PECES";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440662";"4473578";"40.41070743291592";"-3.699357561056897";"915 277 993";"";"lainfinito@lainfinito.es";"/contenido/entidadesYorganismos/Teatros"; 
2182;"Teatro la Latina";"Este centenario teatro, situado en el corazón del barrio de La Latina, muy cerca de la Plaza Mayor, es uno de los escenarios clave de la historia del teatro cómico y la revista en Madrid.El espacio que ocupa, alojó en el siglo XV, el Hospital de la Concepción de Nuestra Señora, fundado por Beatriz Galindo 'La Latina' (escritora y humanista española, maestra de latín y gramática de la reina Isabel la Católica y preceptora de sus hijos, y de quien toma su nombre el popular barrio madrileño). Posteriormente, en 1919, el edificio albergó un cinematógrafo, convertido después en teatro.";"";"";"Metro: La Latina (Línea 5). Bus: 002, 17, 18, 23, 35, 60, M1. Bicimad: Estación 39 (plaza de la Cebada, 16). Aparcamiento: Mercado plaza de la Cebada (501).";"Sesiones accesibles para personas con discapacidad visual y auditiva.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d9c8c7c0f91f010VgnVCM1000000b205a0aRCRD";"CEBADA";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439863";"4473661";"40.411397795053";"-3.708781739576842";"913 652 835";"913 653 108";"info@teatrolalatina.es";"/contenido/entidadesYorganismos/Teatros"; 
79864;"Teatro Lagrada";"Sala de teatro alternativo, situada en la zona de Embajadores, donde se apuesta por la mezcla de diferentes manifestaciones artísticas como la fotografía, la música, la pintura y el propio teatro, haciendo especial hincapié en la representación de obras de nuevos autores, preferentemente madrileños.La sala tiene un aforo para 60 espectadores. Además de ser un espacio de representación artística, también lo es de formación, ya que cuenta con una academia de actores donde se trabaja la interpretación, el entrenamiento corporal y vocal, la música y el canto.";"";"";"Metro: Embajadores (línea 3), Acacias (línea 5). Bus: 148, 60, 78. Cercanías Renfe: Embajadores (línea C5). Bicimad: Estación 47 (glorieta de Embajadores, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70bc8c7c0f91f010VgnVCM1000000b205a0aRCRD";"ERCILLA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440356";"4472691";"40.40268595360097";"-3.70289238039068";"915 179 698";"";"programacion@teatrolagrada.com";"/contenido/entidadesYorganismos/Teatros"; 
2208;"Teatro Lara";"Construido en 1879 e inaugurado el 3 de septiembre de 1880 por Cándido Lara, su fundador y de quien toma su nombre, este teatro, destaca por su bella arquitectura, es un espacio plural en el que tienen cabida todo tipo de representaciones teatrales, desde musicales a teatro infantil, pasando incluso por conciertos.";"";"";"Metro: Callao (líneas 3, 5). Bus: 002, 001, 1, 146, 2, 46, 74. Bicimad: Estación 17 (plaza de Carlos Carbonero, 2). Aparcamiento: Luna-Tudescos (14), plaza Santa María Soledad Torres Acosta con vuelta a calle Luna).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73cc8c7c0f91f010VgnVCM1000000b205a0aRCRD";"CORREDERA BAJA DE SAN PABLO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440241";"4474845";"40.42208196713365";"-3.7044498348290293";"";"";"info@teatrolara.org";"/contenido/entidadesYorganismos/Teatros"; 
17338;"Teatro Lope de Vega";"";"";"";"Metro: Santo Domingo (línea 2), Plaza de España (línea 3, 10), Callao (líneas 3, 5). Bus: 147, 133, 3, 001, 1, 148, 2, 44, 46, 74, 75, 146. Bicimad: Estación 16 (calle San Bernardo, 22). Aparcamiento: calle de Isabel la Católica (98).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79ec8c7c0f91f010VgnVCM1000000b205a0aRCRD";"GRAN VÍA";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439865";"4474827";"40.42189272510087";"-3.7088800933302783";"902 888 788";"";"ayuda@stage-entertainment.com";"/contenido/entidadesYorganismos/Teatros"; 
174142;"Teatro Maravillas";"Esta sala teatral, situada en el céntrico barrio de Malasaña, data de 1918. Es heredera de dos salas inauguradas con anterioridad con el mismo nombre: una de 1887, en la conjunción de las calles Sandoval, Ruíz y Fuencarral, y otra, en 1891, en la  calle Felipe IV. Actualmente, se encuentra en la calle de Manuela Malasaña.";"";"";"Metro: Bilbao (línea 1, 4). Bus: 147, 21, C03, 149, 3, 37, 40. Bicimad: Estación 4 (calle Manuela malasaña, 5) y 5 (calle Fuencarral, 108). Aparcamiento: Fuencarral (27), calle Fuencarral, 111.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8608c89dd91f010VgnVCM2000000c205a0aRCRD";"MANUELA MALASAÑA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440360";"4475576";"40.428675760717795";"-3.703103946758172";"914 486 400";"";"info@teatromaravillas.com";"/contenido/entidadesYorganismos/Teatros"; 
2191;"Teatro María Guerrero.";"Próximo al Paseo del Arte, el teatro María Guerrero fue inaugurado en 1885 como teatro de la Princesa y declarado por el Ministerio de Cultura, en 1996, Bien de Interés Cultural. Adquirió su actual nombre en 1931, como homenaje a su última propietaria, la actriz española María Guerrero.";"";"";"Metro: Colón (línea 4), Banco de España (línea 2), Chueca (línea 5). Bus: 37, 14, 150, 27, 45, 5, 53, C03. Cercanías Renfe: Recoletos (C1, C2, C7, C8, C10, Regional). Bicimad: Estación  26 (plaza de las Salesas, 7). Aparcamiento: Garaje Piamonte (96).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cfc8c7c0f91f010VgnVCM1000000b205a0aRCRD";"TAMAYO Y BAUS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441207";"4474927";"40.42288948179915";"-3.693071021887218";"913 102 949";"";"cdn@inaem.cultura.gob.es";"/contenido/entidadesYorganismos/Teatros"; 
2184;"Teatro Marquina";"El teatro Marquina, con capacidad para 500 espectadores, está situado en el barrio de Justicia, en pleno centro de la ciudad. Se levanta sobre un solar que el dramaturgo Eduardo Marquina legó al Montepío de Autores, de ahí que se diera su nombre al mismo.";"";"";"Metro: Banco de España (línea 2), Chueca (línea 5), Colón (línea 4). Bus: 37, 14, 150, 27, 45, 5, 53, C03, 001, 1, 146, 15, 2, 20, 203, 51, 52, 74, 9. Cercanías Renfe: Recoletos (línea C1, C2, C7, C10, Regional). Bicimad: Estación 19 (calle Prim, 2). Aparcamiento: Garaje Piamonte (96).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe0d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"PRIM";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441148";"4474824";"40.42195750772574";"-3.6937451531542638";"915 313 186";"";"taquilla@teatromarquina.es";"/contenido/entidadesYorganismos/Teatros"; 
10242463;"Teatro Monumental";"Este teatro es la sede de la Orquesta de Radio Televisión Española desde 1970. Por su escenario han pasado múltiples compañías de teatro, revistas, espectáculos y conciertos. Su estructura y la calidad de sus materiales le confieren una excelente calidad acústica.Anteriormente conocido como Monumental Cinema, fue una sala cinematográfica con funciones de teatro. Fue diseñado y construido entre 1922 y 1923 por el arquitecto Teodoro Anasagasti empleando por primera vez hormigón armado (material constructivo empleado hasta la fecha sólo en las obras de ingeniería civil), siendo una de las primeras obras del racionalismo madrileño.";"";"";"Metro: Antón Martín (línea 1). Bús: 26, 32, 6, 002, M1. Bicimad: Estación 41 (calle Atocha, 54).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40388b6bab5b9510VgnVCM1000001d4a900aRCRD";"ATOCHA";"CALLE";"V";"65";"";"";"";"";"MADRID";"MADRID";"28012";"CORTES";"CENTRO";"440680";"4473775";"40.41248873703834";"-3.699161734460963";"915 817 208";"";"infopublico.orquestaycoro@rtve.es";"/contenido/entidadesYorganismos/Teatros"; 
4077;"Teatro Municipal de Títeres. Parque de El Retiro";"Dentro del parque de El Retiro, muy cerca de la entrada desde la plaza de la Independencia, donde se encuentra la Puerta de Alcalá, está el Teatro de Títeres, toda una institución para el público infantil madrileño.  Este teatro permanente ofrece representaciones, normalmente, los sábados y domingos en diferentes horarios según la climatología de cada época del año y está dedicado el mundo del títere y la marioneta.";"";"";"Metro: Retiro (línea 2)Bus: 1, 2, 9, 15, 19, 20, 28, 51, 52, 79, 146 y 202";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"MÉXICO";"AVENIDA";"V";"4";"";"";"";"Parque de El Retiro. Entrada por Puerta de la Independencia";"MADRID";"MADRID";"28009";"LOS JERÓNIMOS";"RETIRO";"441748";"4474466";"40.41878362561595";"-3.6866519471003647";"";"";"";"/contenido/entidadesYorganismos/Teatros"; 
